KEY;U_Temporalidad;U_Segmento;U_Estilo;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;$$;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;STATUS ARGENTINA;VER
1.43916E+18;SS25;HEADWEAR;14391629;5950 MLB VISOR LOGO NEYMET BLK INTL;700-800;738;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK METS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;24;322.56;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391629;5950 MLB VISOR LOGO NEYMET BLK INTL;700-800;758;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK METS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;12;161.28;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;700;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;34;456.96;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;712;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;17;228.48;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;714;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;51;685.44;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;718;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;51;685.44;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;738;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;34;456.96;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391630;5950 MLB VISOR LOGO LOSDOD DROY INTL;700-800;758;1.98358E+11;JAPAN;NOVEMBER;45597; 1 M;UNISEX;SEASONAL COLLECTION;VISOR LOGO;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YJ;;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;17;228.48;4500440269;;;;;; 10/25/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;21;2107499;10049574;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;700;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48;844.8;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;712;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;24;422.4;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;714;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72;1267.2;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;718;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72;1267.2;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;738;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48;844.8;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391634;5950 MLB MANY PATCH NEYYAN NVY INTL;700-800;758;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;24;422.4;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;700;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48;844.8;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;712;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;24;422.4;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;714;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72;1267.2;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;718;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72;1267.2;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;738;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48;844.8;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391636;5950 MLB MANY PATCH LOSDOD DROY INTL;700-800;758;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;24;422.4;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391637;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;700;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;34;598.4;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
1.43916E+18;SS25;HEADWEAR;14391637;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;712;1.98358E+11;JAPAN;JANUARY;45658; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB PROPERTIES;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;54.99;17.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;0.68;DANIEL SALDIVAR;DAVID OSTOS;MARCH;17;299.2;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;27.5;2107499;10049575;JAPAN FW24;;
